delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.1,400,unexp,136,8,8,space,0.22893509990535676,None,10,1,[2.3058704999275506],[2.3058970998972654],8,8,136,0,709.1982988000382,,709.1834424999543,709.1982988000382,710.182900799904,710.182900799904,710.1993054000195,710.4175464999862,space,0.22893509990535676,None,710.4187064000871,710.5168691666952,710.8288453998975,710.816661400022,710.8172699999996,710.8288453998975,710.8288453998975,710.8288453998975,713.1351948000956,10,1,[2.3058704999275506],[2.3058970998972654],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,unexp,137,9,8,space,0.22033139993436635,None,200,1,[5.855962099973112],[5.855982200009748],8,9,137,15,713.1491527999751,,713.1355936999898,713.1491527999751,714.1501499000005,714.1501499000005,714.1501499000005,714.3843869999982,space,0.22033139993436635,None,714.3857450999785,714.7999795666585,715.1107004000805,715.0969758001156,715.0979019000661,715.1107004000805,715.1107004000805,715.1107004000805,720.9672407000326,200,1,[5.855962099973112],[5.855982200009748],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,unexp,138,10,8,space,0.6486810001078993,None,10,1,[3.4665589001961052],[3.466569700045511],8,10,138,14,720.9828109999653,,720.9677105001174,720.9828109999653,721.9831463999581,721.9831463999581,721.9831463999581,722.6338214999996,space,0.6486810001078993,None,722.6348369999323,723.3331623667075,723.6503963998985,723.6374222000595,723.6380561999977,723.6503963998985,723.6503963998985,723.6503963998985,727.117356200004,10,1,[3.4665589001961052],[3.466569700045511],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,139,11,8,space,0.7174397998023778,None,10,1,[2.8706191000528634],[2.870626099873334],8,11,139,10,727.1329427999444,,727.1176821999252,727.1329427999444,728.1167528999504,728.1167528999504,728.1329687999096,728.8503590999171,space,0.7174397998023778,None,728.8513998000417,729.2495599666765,729.5617955999915,729.5475796000101,729.5483033000492,729.5617955999915,729.5617955999915,729.5617955999915,732.4326931999531,10,1,[2.8706191000528634],[2.870626099873334],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,140,12,8,space,0.9979054001159966,None,200,1,[2.268715900136158],[2.268728200113401],8,12,140,4,732.4479044999462,,732.4329113001004,732.4479044999462,733.4329246000852,733.4329246000852,733.4489603999536,734.4322470999323,space,0.9979054001159966,None,734.4329586001113,734.8325384667298,735.1470784998965,735.1344920000993,735.1351169000845,735.1470784998965,735.1470784998965,735.1470784998965,737.4162214999087,200,1,[2.268715900136158],[2.268728200113401],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,141,13,8,space,0.08469889988191426,None,200,1,[4.354226800147444],[4.354239700129256],8,13,141,8,737.4324636000674,,737.4166045000311,737.4324636000674,738.4160124999471,738.4160124999471,738.4328966999892,738.5169611999299,space,0.08469889988191426,None,738.5181309999898,739.2316686667657,739.5457979999483,739.5334997999016,739.5340966000222,739.5457979999483,739.5457979999483,739.5457979999483,743.900456200121,200,1,[4.354226800147444],[4.354239700129256],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,142,14,8,space,0.4347545001655817,None,200,1,[2.2693435000255704],[2.269360200036317],8,14,142,7,743.9160706999246,,743.9008118999191,743.9160706999246,744.9155759001151,744.9155759001151,744.9328715999145,745.365148599958,space,0.4347545001655817,None,745.3658690000884,745.7651336666352,746.0799167999066,746.0667441000696,746.0674012999516,746.0799167999066,746.0799167999066,746.0799167999066,748.3497196999379,200,1,[2.2693435000255704],[2.269360200036317],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,400,exp,143,15,8,space,0.6462578000500798,None,10,1,[2.9357174998149276],[2.9357310999184847],8,15,143,12,748.3657196999993,,748.3501079000998,748.3657196999993,749.3487653001212,749.3487653001212,749.3662298000418,750.0000237999484,space,0.6462578000500798,None,750.0011503999121,750.0992277665684,750.4133274999913,750.3988008999731,750.399464200018,750.4133274999913,750.4133274999913,750.4133274999913,753.3497242999729,10,1,[2.9357174998149276],[2.9357310999184847],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,144,0,9,space,0.4995564999990165,None,100,1,[3.836690800031647],[3.836699299979955],9,0,144,3,753.3657814001199,,753.3501929999329,753.3657814001199,754.3485240999144,754.3485240999144,754.3654026999138,754.8495716000907,space,0.4995564999990165,None,754.8507272999268,754.9488114666349,755.2619076000992,755.2481800999958,755.2488035999704,755.2619076000992,755.2619076000992,755.2619076000992,759.0989566000644,100,1,[3.836690800031647],[3.836699299979955],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,145,1,9,space,0.10026880004443228,None,90,1,[5.239029800053686],[5.239043599925935],9,1,145,4,759.1141280001029,,759.0992151000537,759.1141280001029,760.0984314000234,760.0984314000234,760.1171399999876,760.214924100088,space,0.10026880004443228,None,760.2154576000758,760.6159127667236,760.9273475999944,760.915316700004,760.9159069000743,760.9273475999944,760.9273475999944,760.9273475999944,766.1668702999596,90,1,[5.239029800053686],[5.239043599925935],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,400,unexp,146,2,9,space,0.26869459985755384,None,100,1,[3.348590699955821],[3.3486093999817967],9,2,146,1,766.1820966999512,,766.1672692000866,766.1820966999512,767.1821055000182,767.1821055000182,767.1821055000182,767.4667458999902,space,0.26869459985755384,None,767.4679441000335,767.8827162667333,768.2004609999713,768.1874516999815,768.1880683999043,768.2004609999713,768.2004609999713,768.2004609999713,771.5496100999881,100,1,[3.348590699955821],[3.3486093999817967],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,147,3,9,space,0.28059290000237525,None,100,1,[3.257250600028783],[3.257268799934536],9,3,147,8,771.5655865001027,,771.550029499922,771.5655865001027,772.5486796000041,772.5486796000041,772.5658525000326,772.832926500123,space,0.28059290000237525,None,772.8340227000881,773.5482677666625,773.8591742999852,773.8458765000105,773.8466258000117,773.8591742999852,773.8591742999852,773.8591742999852,777.1169988000765,100,1,[3.257250600028783],[3.257268799934536],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,148,4,9,space,0.06092639989219606,None,290,1,[5.8036435001995414],[5.80366380000487],9,4,148,9,777.1312239998952,,777.1176523999311,777.1312239998952,778.1319818000775,778.1319818000775,778.1319818000775,778.1990747998934,space,0.06092639989219606,None,778.200053999899,778.2989011665961,778.6115912999958,778.5979756000452,778.5985795001034,778.6115912999958,778.6115912999958,778.6115912999958,784.4157440001145,290,1,[5.8036435001995414],[5.80366380000487],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,unexp,149,5,9,space,0.20751720014959574,None,200,1,[1.7387687000446022],[1.7387854000553489],9,5,149,14,784.4323954000138,,784.4162179001141,784.4323954000138,785.4306059000082,785.4306059000082,785.4306059000082,785.6484495999757,space,0.20751720014959574,None,785.6493208000902,786.3481339666216,786.6606465999503,786.6461928999051,786.6469849999994,786.6606465999503,786.6606465999503,786.6606465999503,788.3999379999004,200,1,[1.7387687000446022],[1.7387854000553489],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,unexp,150,6,9,space,0.30561519996263087,None,200,1,[2.6925091000739485],[2.692524299956858],9,6,150,15,788.4149271000642,,788.400337100029,788.4149271000642,789.4152645000722,789.4152645000722,789.4152645000722,789.7326728999615,space,0.30561519996263087,None,789.7338157000486,790.1470806666805,790.4576063000131,790.4436345000286,790.4443834000267,790.4576063000131,790.4576063000131,790.4576063000131,793.1505640998948,200,1,[2.6925091000739485],[2.692524299956858],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
